employee_id,punch_in_time,punch_out_time,total_logged_hours_day,late_arrival_flag,early_departure_flag,break_duration_minutes,biometric_match_score,punch_location,attendance_status,overtime_hours,late_start_count_per_week,early_exit_count_per_week,total_hours_per_week,variance_in_work_hours,absenteeism_rate,avg_daily_hours,punctuality_score,meeting_hours_per_week,meeting_counts_per_week,avg_meeting_duration_minutes,back_to_back_meetings_count,after_hours_meetings_count,meeting_accepted_ratio,meeting_organizer_count,meeting_attendee_count_avg,focus_time_hours_per_week,largest_meeting_attendees,recurring_meeting_percentage,messages_sent_per_day,messages_received_per_day,messages_sent_per_week,messages_received_per_week,avg_response_latency_min,communication_burstiness,after_hours_message_ratio,communication_balance,conversation_length_avg,channels_active_count,dm_vs_channel_ratio,emoji_reaction_count,mentions_received_count,message_edit_ratio,urgent_message_count,status_available_percentage,status_busy_percentage,status_away_percentage,status_dnd_percentage,avg_tasks_assigned_per_week,avg_tasks_completed_per_week,task_completion_rate,avg_task_age_days,overdue_task_ratio,overdue_task_count,in_progress_task_count,story_points_committed_per_week,story_points_completed_per_week,unique_projects_count,context_switching_score,logged_hours_per_week,logged_hours_per_day,worklog_entry_count_per_week,avg_worklog_session_duration,worklog_variance,billable_hours_percentage,github_commits_per_day,github_commits_per_week,github_commit_days_active,github_lines_added_per_week,github_lines_deleted_per_week,github_lines_changed_total,github_avg_commit_size,github_commit_message_length_avg,github_weekend_commit_ratio,github_prs_per_week,github_prs_merged_count,github_prs_open_count,github_pr_merge_rate,github_avg_pr_merge_time_hours,github_pr_comment_count_avg,github_pr_review_cycles_avg,github_pr_size_lines_avg,github_reviews_per_week,github_review_comments_given,github_review_approval_rate,github_review_response_time_hours,github_issues_created_per_week,github_issues_closed_per_week,github_issue_close_rate,github_repo_context_switching,github_activity_consistency,github_primary_repo_percentage,github_language_diversity,emails_sent_per_day,emails_received_per_day,email_response_rate,email_avg_response_time_hours,unread_email_count,emails_with_attachments_ratio,email_importance_high_ratio,email_thread_depth_avg,after_hours_email_ratio,calendar_fragmentation_score,deep_work_hours_per_week,collaboration_network_size,network_centrality_score,internal_external_comm_ratio,avg_Jira_ticket_resolution_time_days,jira_tickets_created_per_week,jira_tickets_closed_per_week,jira_ticket_reopen_rate,jira_bug_count_per_week,productivity_index,collaboration_score,focus_efficiency,multitasking_load,burnout_risk_score,work_life_balance_score,stress_indicator,workload_intensity,consistency_score,morning_activity_ratio,afternoon_activity_ratio,evening_activity_ratio,night_activity_ratio,weekend_work_ratio,Wellbeing Score,Overall Effciency score
E3902,2023-12-31 09:50:00,2023-12-31 19:25:00.107845,8.75,False,True,49.76,0.3294,Remote,Present,2.06,53,53,7.57,2.21,0.2084,1.9,0.2001,4.84,20,45.65,49,2.3,0.6777,33,97,2023-06-10 20:22:00,31,17.65,20,36,58,5,115.63,2.88,2.2,3,92.0,44,0.8729,2,9,0.5516,86,57.11,49.1,64.92,98.62,16.37,47.74,0.512,59.68,0.6912,9,26,9,5,96,0.9907,4.09,2.95,12,2.96,-4.98,4.29,58,68,10,50,17,95,17.26,84.53,0.881,2,89,38,0.1526,2023-11-23 12:35:00,46,55.43,37,3,2,0.0574,2023-04-11 23:22:00,2,7,0.8328,9,0.6587,1.1,9,3,7,0.6027,2023-04-12 23:32:00,99,0.5819,0.6837,44.23,7.87,0.4749,4.04,1,0.3162,0.8471,2023-09-04 07:41:00,4,3,0.0797,7,9,0.5127,1,6,0.9123,0.9144,3,8,0.617,0.5605,0.005,0.0123,0.0324,0.4091,10,5
E3748,2023-04-03 10:30:00,2023-04-03 19:08:38.696673,7.76,False,True,53.04,0.0076,Remote,On-Leave,3.34,26,15,6.21,3.94,0.3719,6.34,0.0604,7.7,22,70.95,49,6.21,0.696,58,6,2023-11-02 16:50:00,13,4.24,0,93,80,18,54.96,3.23,2.8,4,8.79,90,0.1695,2,10,0.265,26,36.03,26.66,71.68,10.77,71.91,27.12,0.097,69.16,0.3119,88,74,5,10,28,0.1887,2.73,6.4,98,6.44,-3.44,6.62,57,3,4,82,25,2,57.6,45.68,0.3108,8,46,6,0.1798,2023-06-10 23:57:00,32,62.38,51,2,2,0.2227,2023-09-28 21:37:00,0,1,0.5587,8,0.1732,41.9,4,8,8,0.597,2023-03-29 13:25:00,64,0.4119,0.019,37.43,1.5,0.2708,1.73,0,0.4713,0.0153,2023-04-07 10:52:00,4,7,0.1644,35,6,0.9587,2,2,0.0121,0.4861,5,7,0.9777,0.9793,0.6843,0.6637,0.3344,0.3489,1,9
E5075,2023-10-02 10:58:00,2023-10-02 19:08:03.989243,7.36,True,True,48.29,0.1711,Office-B,Absent,0.77,65,40,1.59,2.11,0.77,1.56,0.9172,2.05,80,17.93,68,2.39,0.0716,51,20,2023-11-02 23:16:00,17,73.3,99,52,93,20,100.33,1.84,7.88,9,6.12,63,0.5964,77,27,0.3374,38,71.61,36.01,16.69,58.98,90.74,77.59,0.0079,71.84,0.281,94,95,9,10,88,0.9065,7.54,1.01,15,1.12,4.46,7.04,21,24,2,59,76,99,42.63,44.47,0.0095,5,1,73,0.3988,2023-07-27 14:25:00,66,46.31,80,2,0,0.4836,2023-05-14 02:20:00,10,3,0.8452,9,0.5472,92.26,2,7,10,0.9424,2023-11-09 11:06:00,47,0.5151,0.4042,6.45,3.23,0.2106,1.19,1,0.6017,0.8351,2023-10-11 21:58:00,10,2,0.2571,91,10,0.3124,4,9,0.2127,0.9703,6,6,0.2964,0.7655,0.7604,0.8996,0.0254,0.7142,3,1
E2531,2023-01-19 08:32:00,2023-01-19 17:29:03.281830,8.49,False,True,27.72,0.1413,Office-B,Absent,2.86,83,5,3.44,1.75,0.4496,3.34,0.1495,5.74,89,26.27,26,6.48,0.4995,80,20,2023-08-26 17:55:00,41,64.68,33,26,77,43,13.71,2.62,1.61,8,66.89,18,0.9513,28,20,0.9458,21,69.42,71.8,79.39,24.41,96.87,35.95,0.9114,78.49,0.7103,46,7,10,10,93,0.8257,5.09,3.37,30,0.98,-0.0,3.85,43,21,6,89,66,40,24.15,36.26,0.1263,0,42,91,0.5776,2023-11-22 08:17:00,12,50.5,54,0,1,0.6499,2023-10-31 23:59:00,7,0,0.7018,1,0.337,95.78,8,2,6,0.4286,2023-03-19 20:05:00,52,0.829,0.1146,82.57,4.82,0.5767,3.49,3,0.9027,0.0968,2023-10-27 14:24:00,4,9,0.5476,60,4,0.061,3,5,0.3464,0.8058,4,1,0.5941,0.4563,0.3727,0.0499,0.0896,0.5329,1,6
E1933,2023-10-15 10:16:00,2023-10-15 19:27:27.263668,8.49,False,True,41.77,0.3582,Remote,Absent,4.85,67,92,5.64,1.32,0.6918,4.68,0.823,3.73,21,26.43,48,3.2,0.7545,68,75,2023-04-01 20:56:00,35,85.16,19,79,53,36,72.46,1.18,0.61,0,2.52,48,0.5471,16,62,0.0919,34,18.41,72.67,10.82,93.02,56.21,25.14,0.1215,86.57,0.0626,37,99,6,9,42,0.8318,2.84,5.51,31,7.75,0.71,4.02,30,62,9,43,19,48,99.97,82.49,0.0332,10,14,34,0.0083,2023-12-03 06:00:00,46,4.51,24,8,1,0.9678,2023-05-15 13:47:00,3,9,0.192,1,0.2937,6.87,3,5,9,0.2184,2023-05-10 01:35:00,64,0.8562,0.6698,28.25,7.66,0.3162,6.22,8,0.3256,0.4645,2023-08-26 01:43:00,1,6,0.7663,58,9,0.1768,7,9,0.0032,0.2331,1,6,0.1562,0.7295,0.6068,0.9159,0.3702,0.705,7,2
E3372,2023-06-05 08:00:00,2023-06-05 17:12:39.702898,8.85,True,True,21.84,0.1523,Office-A,Present,1.24,3,26,7.46,1.9,0.6495,4.07,0.8031,6.5,99,19.36,60,5.95,0.2048,0,94,2023-02-26 14:01:00,42,88.77,45,16,63,68,97.81,2.78,4.75,7,37.31,79,0.2883,64,26,0.5173,80,17.09,17.0,1.48,28.73,82.76,46.46,0.6217,3.91,0.229,92,36,5,1,90,0.6088,5.05,1.83,20,7.01,-3.25,4.5,96,64,8,52,82,93,20.9,58.36,0.3673,4,52,5,0.2282,2023-08-15 23:06:00,100,83.62,68,1,10,0.3532,2023-06-24 07:23:00,5,8,0.0438,4,0.0366,87.62,6,4,3,0.7407,2023-10-18 05:47:00,36,0.045,0.4119,94.65,6.04,0.5984,5.45,2,0.777,0.8198,2023-08-31 23:01:00,1,4,0.9104,46,4,0.6182,5,9,0.4649,0.785,2,2,0.0859,0.1616,0.6807,0.1275,0.367,0.3781,3,4
E1495,2023-10-27 08:23:00,2023-10-27 17:20:19.488593,8.45,False,False,30.14,0.7667,Office-A,On-Leave,6.59,93,89,3.89,7.39,0.0362,5.71,0.4969,3.61,96,42.94,76,2.75,0.6751,89,22,2023-03-01 00:05:00,31,31.21,60,38,18,83,62.45,0.37,4.43,9,93.04,21,0.1245,87,70,0.1546,35,2.11,90.34,94.89,16.59,53.19,66.34,0.5887,57.41,0.6399,96,33,7,10,33,0.2469,5.46,2.02,0,5.42,3.2,7.27,4,46,7,68,98,91,22.18,53.22,0.5833,4,23,21,0.2501,2023-12-25 07:14:00,94,68.21,90,1,6,0.0969,2023-05-29 16:43:00,9,5,0.2735,3,0.2568,14.28,2,6,5,0.8584,2023-12-13 04:51:00,12,0.7719,0.3676,33.69,7.15,0.556,0.7,1,0.5285,0.3653,2023-06-13 05:04:00,8,5,0.4405,88,9,0.9763,0,0,0.0011,0.9896,3,3,0.7272,0.8525,0.1533,0.9211,0.8734,0.6007,10,2
E3574,2023-04-04 10:51:00,2023-04-04 20:44:34.553510,9.41,True,True,28.8,0.0254,Office-B,On-Leave,6.19,37,3,5.66,5.03,0.1485,4.92,0.8803,4.09,27,56.63,95,5.68,0.476,95,72,2023-05-28 21:15:00,24,44.32,60,57,12,46,5.31,3.13,2.19,7,99.55,75,0.6117,2,90,0.7764,97,80.06,19.12,54.49,41.73,97.98,47.23,0.128,19.11,0.9321,1,64,9,8,6,0.3728,7.66,3.5,93,1.51,4.38,4.01,86,12,9,12,32,46,18.37,27.05,0.5144,3,63,58,0.9839,2023-12-08 22:04:00,33,66.21,17,3,3,0.4866,2023-01-28 04:34:00,2,10,0.7547,1,0.2398,0.14,10,9,1,0.4876,2023-02-01 05:03:00,59,0.3169,0.116,29.54,0.91,0.908,5.11,9,0.9277,0.5007,2023-05-22 21:39:00,8,1,0.8505,21,4,0.399,2,3,0.0444,0.5029,1,7,0.6337,0.3055,0.9322,0.501,0.1015,0.2839,6,1
E4836,2023-05-27 08:44:00,2023-05-27 17:10:40.665532,7.75,True,False,41.4,0.9152,Office-A,On-Leave,3.01,28,53,7.23,5.51,0.0234,6.71,0.7998,7.23,92,15.13,65,4.84,0.0377,31,86,2023-07-28 09:50:00,11,23.19,22,65,14,91,49.69,1.46,7.08,4,96.71,77,0.976,25,19,0.5127,93,77.89,23.74,91.93,77.35,44.63,35.57,0.4715,23.03,0.6964,89,3,5,1,92,0.6558,1.77,6.18,89,7.92,-3.82,2.1,87,50,1,61,1,83,58.62,69.04,0.0968,10,79,84,0.2036,2023-03-01 05:44:00,5,30.14,33,10,3,0.9571,2023-10-19 16:01:00,4,10,0.497,2,0.0884,85.21,0,5,3,0.7277,2023-04-07 10:41:00,23,0.3004,0.2837,78.9,3.11,0.4754,4.36,2,0.281,0.7908,2023-01-10 23:14:00,9,2,0.3198,23,2,0.6625,10,4,0.5808,0.8157,7,7,0.8104,0.3926,0.8957,0.1701,0.5927,0.5991,0,2
E4802,2023-05-26 10:12:00,2023-05-26 18:09:00.399565,7.66,True,True,17.51,0.6958,Remote,Absent,3.01,12,50,2.09,7.28,0.3145,6.96,0.137,1.92,68,68.77,16,1.07,0.2604,68,84,2023-08-14 12:21:00,44,98.19,93,47,13,2,78.03,2.13,7.49,6,6.96,63,0.385,86,83,0.6928,5,1.85,36.67,51.73,88.87,32.57,13.4,0.0902,83.62,0.5556,4,50,6,5,50,0.1924,5.7,5.26,75,3.16,-2.07,6.39,15,96,5,22,42,11,51.18,19.26,0.51,8,16,41,0.496,2023-02-16 15:17:00,7,97.0,31,10,8,0.9487,2023-01-09 12:12:00,4,9,0.4132,2,0.6515,38.76,5,8,0,0.4367,2023-02-22 11:07:00,24,0.4512,0.8344,68.76,4.67,0.8848,5.81,5,0.177,0.2298,2023-12-21 03:27:00,6,5,0.662,8,3,0.0309,10,0,0.3334,0.4823,5,10,0.8616,0.3033,0.2824,0.5531,0.8711,0.4471,9,0
E4010,2023-11-26 08:07:00,2023-11-26 18:21:59.051235,9.87,True,True,22.77,0.8618,Remote,Absent,2.86,30,19,5.18,1.41,0.4823,4.97,0.7671,5.2,20,16.23,2,3.09,0.0734,76,84,2023-06-23 01:17:00,35,14.95,4,52,80,13,39.4,2.04,6.66,2,46.31,64,0.8172,90,57,0.8562,52,93.38,90.61,4.6,5.2,14.83,85.26,0.843,23.0,0.4647,35,47,1,6,43,0.7508,3.93,5.19,24,5.84,2.68,3.15,0,75,9,70,9,17,78.94,1.46,0.0032,0,54,36,0.6042,2023-11-27 20:51:00,37,18.53,12,1,2,0.0741,2023-06-16 18:00:00,7,8,0.2103,0,0.4012,45.09,0,6,1,0.3724,2023-07-03 23:43:00,80,0.8227,0.2735,9.87,5.08,0.1092,2.64,9,0.283,0.9692,2023-03-18 10:24:00,7,10,0.1231,5,10,0.699,0,9,0.0562,0.3397,7,3,0.6072,0.4374,0.6237,0.863,0.0353,0.5459,1,10
E5139,2023-06-13 10:44:00,2023-06-13 19:21:04.672084,7.93,True,False,41.07,0.6438,Remote,Present,6.49,88,35,5.91,6.31,0.0913,7.45,0.7352,0.73,6,27.98,18,0.86,0.845,28,98,2023-07-11 01:08:00,26,96.57,44,75,34,53,103.13,4.63,6.93,10,54.76,45,0.738,86,53,0.7438,33,55.92,16.91,22.85,90.27,52.55,14.41,0.0554,53.9,0.3755,37,60,0,9,24,0.8513,4.72,4.0,53,1.48,-4.88,5.29,30,44,6,35,90,60,72.89,74.78,0.3011,1,41,0,0.1751,2023-10-14 04:41:00,24,77.71,95,5,1,0.1663,2023-02-13 13:09:00,2,10,0.1361,3,0.019,50.02,2,10,3,0.4085,2023-05-06 17:26:00,48,0.6143,0.4127,16.1,6.05,0.0067,3.41,3,0.7544,0.8936,2023-09-03 20:28:00,7,7,0.8086,98,0,0.3968,3,4,0.5899,0.1529,0,0,0.3681,0.9529,0.7591,0.5735,0.8745,0.7283,2,8
E3722,2023-02-09 08:14:00,2023-02-09 17:54:03.099456,8.72,False,True,56.79,0.158,Office-A,Absent,6.03,89,100,1.99,3.27,0.0154,6.04,0.8615,2.88,12,60.42,81,3.54,0.9023,69,46,2023-03-21 10:24:00,43,15.16,71,45,29,56,98.67,0.0,1.59,3,4.21,6,0.1653,94,59,0.5717,74,51.24,11.66,38.95,51.73,85.29,2.48,0.1086,68.47,0.7522,23,6,8,0,54,0.4727,6.27,5.89,100,3.46,3.07,6.8,56,30,8,47,80,36,81.44,10.25,0.3295,9,23,65,0.4762,2023-05-27 08:46:00,58,44.76,20,8,7,0.3385,2023-05-08 23:57:00,0,7,0.5925,8,0.6765,36.64,4,5,5,0.1909,2023-04-04 21:14:00,57,0.8815,0.3031,10.46,2.1,0.6371,4.63,5,0.2179,0.496,2023-03-01 12:56:00,3,10,0.4106,13,5,0.0762,4,3,0.3895,0.1647,4,10,0.8768,0.0708,0.0586,0.2283,0.5395,0.8201,10,7
E4085,2023-06-30 09:05:00,2023-06-30 16:53:30.712581,7.41,True,True,23.74,0.4841,Office-A,Present,0.93,32,12,2.39,7.57,0.6782,0.87,0.2639,3.33,92,89.9,77,2.98,0.4781,51,57,2023-11-10 04:12:00,50,34.94,82,88,42,14,47.62,4.33,7.19,10,0.66,84,0.8156,35,83,0.2245,18,53.9,20.78,65.46,25.05,61.51,33.78,0.8381,91.14,0.759,64,56,6,0,62,0.8593,1.93,7.3,65,2.39,-3.65,4.29,85,45,2,47,21,95,30.64,65.33,0.2924,4,2,15,0.6673,2023-12-07 16:34:00,81,70.34,26,3,8,0.8743,2023-09-04 05:18:00,3,4,0.8455,0,0.8619,21.05,5,10,7,0.5418,2023-01-20 15:29:00,34,0.1337,0.9722,98.43,2.15,0.5065,1.39,5,0.7905,0.4532,2023-09-27 05:25:00,2,0,0.7298,90,3,0.668,4,3,0.557,0.2318,7,7,0.4781,0.4616,0.0272,0.9213,0.4944,0.177,3,1
E1865,2023-04-06 10:31:00,2023-04-06 19:48:22.882757,8.3,True,True,59.28,0.4827,Office-B,On-Leave,1.39,52,14,5.03,6.32,0.5301,2.14,0.6975,0.5,73,70.89,34,2.82,0.88,32,32,2023-01-11 11:24:00,40,49.38,7,90,53,24,9.53,2.26,7.95,7,71.51,36,0.9646,7,40,0.483,28,91.41,2.29,92.79,62.91,0.24,62.33,0.6747,69.46,0.2134,22,62,9,0,65,0.0655,6.7,2.5,91,0.67,3.99,0.78,7,100,8,51,51,78,94.83,10.81,0.0388,0,96,70,0.1408,2023-06-14 05:33:00,3,3.23,32,4,8,0.7591,2023-03-30 05:22:00,9,4,0.9863,1,0.0854,78.79,10,6,8,0.6849,2023-04-24 12:53:00,25,0.4694,0.8613,26.8,1.1,0.3935,3.18,7,0.7712,0.7654,2023-05-01 13:51:00,8,4,0.9462,78,9,0.5094,0,6,0.899,0.2939,2,5,0.5304,0.4922,0.1139,0.7852,0.1934,0.8422,8,1
E1815,2023-07-05 08:53:00,2023-07-05 18:47:48.221292,9.61,False,True,18.06,0.7665,Office-A,Present,6.86,86,63,2.81,6.16,0.9237,1.45,0.9322,0.84,3,68.94,5,2.94,0.5599,38,94,2023-05-30 07:34:00,47,66.92,51,4,92,100,110.55,2.61,1.26,4,70.5,70,0.5575,100,18,0.5598,60,16.88,72.39,31.27,10.69,8.41,66.89,0.493,72.18,0.8186,15,87,7,2,58,0.4082,4.72,5.88,44,6.76,4.37,7.91,88,13,5,3,46,11,63.25,48.12,0.2946,9,18,8,0.1476,2023-04-28 03:50:00,99,42.76,87,7,7,0.434,2023-10-18 15:21:00,6,0,0.2719,7,0.767,79.92,7,6,2,0.8005,2023-07-06 09:37:00,25,0.6994,0.5971,13.69,7.47,0.2271,2.1,4,0.5143,0.8677,2023-08-16 23:21:00,6,0,0.1056,33,9,0.3269,1,2,0.1605,0.382,3,9,0.0292,0.129,0.0408,0.7171,0.6416,0.6966,3,1
E3588,2023-12-01 08:09:00,2023-12-01 17:53:31.496574,8.97,True,True,46.5,0.4167,Remote,On-Leave,4.12,39,34,5.59,2.76,0.4258,7.12,0.4534,7.22,32,56.49,16,1.68,0.3504,91,98,2023-05-18 04:44:00,27,43.77,81,27,13,79,15.85,1.24,2.09,4,48.2,17,0.2656,42,7,0.8069,0,61.94,26.15,39.51,18.41,54.75,54.84,0.1045,43.68,0.4111,61,97,10,7,63,0.688,4.14,2.27,59,1.25,-1.66,3.08,59,18,5,74,53,60,9.35,15.24,0.7378,1,81,87,0.8676,2023-08-26 11:59:00,50,88.7,67,2,9,0.7352,2023-03-13 22:32:00,7,6,0.5408,1,0.5481,88.46,10,10,6,0.9033,2023-08-26 23:11:00,78,0.6583,0.2664,96.01,2.62,0.6413,6.74,8,0.009,0.5067,2023-05-15 21:17:00,4,3,0.9937,96,4,0.7015,2,7,0.8494,0.3172,7,3,0.6258,0.3376,0.053,0.3142,0.481,0.4205,10,4
E2213,2023-05-13 08:06:00,2023-05-13 16:53:32.771827,8.47,True,True,19.22,0.3422,Client-Site,Absent,1.36,53,65,5.43,7.4,0.3053,5.36,0.2355,2.73,48,84.9,44,0.74,0.4806,30,30,2023-11-01 18:23:00,27,97.89,89,13,84,36,6.55,1.26,3.14,9,84.09,1,0.1821,62,44,0.2226,7,56.6,38.65,79.45,79.83,39.89,71.36,0.9328,69.26,0.3879,20,42,6,1,8,0.8336,3.43,3.54,32,6.45,-2.31,4.62,78,18,5,3,54,8,43.65,32.87,0.1971,0,88,2,0.9116,2023-01-02 13:09:00,47,82.54,45,9,4,0.9278,2023-05-17 18:28:00,2,7,0.4714,3,0.8358,80.57,7,0,10,0.3496,2023-02-25 03:50:00,22,0.1996,0.3596,41.39,4.06,0.261,0.87,0,0.3781,0.2476,2023-02-05 07:55:00,1,2,0.0371,41,8,0.4721,10,3,0.6058,0.7779,6,1,0.448,0.4367,0.6019,0.2821,0.6871,0.5638,10,1
E3455,2023-08-16 08:46:00,2023-08-16 18:14:21.189807,8.96,True,True,30.62,0.4413,Client-Site,Present,2.76,57,25,5.28,1.38,0.687,1.32,0.0375,5.33,84,50.3,88,4.31,0.4459,18,82,2023-04-19 05:18:00,41,23.89,1,33,51,31,42.49,1.06,6.59,10,20.03,55,0.5897,36,64,0.6578,73,29.74,44.69,93.42,74.23,62.55,86.67,0.375,53.05,0.5302,5,78,9,0,68,0.333,5.75,6.74,45,4.24,-3.85,7.54,60,73,6,28,100,3,48.73,48.99,0.645,0,60,60,0.2264,2023-05-22 08:49:00,96,88.54,97,6,9,0.8011,2023-05-27 21:54:00,3,8,0.813,1,0.2064,20.55,10,9,10,0.809,2023-05-16 14:32:00,86,0.6539,0.7661,84.3,6.1,0.9505,7.74,8,0.5446,0.8678,2023-04-30 16:28:00,5,5,0.7992,71,9,0.4962,3,4,0.6081,0.3041,5,1,0.8235,0.9999,0.9815,0.5398,0.1958,0.4028,4,8
E5031,2023-08-15 09:14:00,2023-08-15 19:10:02.898565,9.54,True,True,23.83,0.742,Office-A,Absent,2.22,22,30,4.67,5.61,0.7534,3.68,0.5578,1.09,14,66.48,21,1.67,0.6957,71,26,2023-02-23 15:24:00,36,79.71,49,31,53,47,17.83,1.49,3.99,3,44.11,91,0.1521,94,23,0.4725,23,65.73,51.86,32.09,71.48,92.8,15.39,0.0514,47.2,0.0646,93,77,5,8,70,0.6039,1.89,2.5,61,7.51,-4.41,4.77,36,76,8,71,85,89,98.22,36.78,0.4716,10,21,99,0.252,2023-12-20 04:05:00,78,38.23,78,8,4,0.8609,2023-12-18 08:38:00,2,2,0.3403,5,0.1104,53.4,3,5,4,0.7646,2023-07-03 07:21:00,40,0.8106,0.6765,49.97,7.74,0.3019,7.92,6,0.8089,0.2654,2023-05-14 04:05:00,2,7,0.9655,56,8,0.2038,8,8,0.9285,0.4068,8,9,0.4123,0.0145,0.1332,0.9185,0.6343,0.5572,4,3
E3735,2023-09-19 08:05:00,2023-09-19 16:30:31.987070,7.66,True,False,45.95,0.0616,Office-B,On-Leave,1.81,89,5,1.59,0.88,0.5084,3.85,0.1743,6.0,72,82.13,54,4.74,0.8871,12,50,2023-10-07 11:35:00,20,67.35,22,85,38,44,57.06,0.77,0.92,2,38.4,20,0.4738,30,64,0.8831,79,1.06,42.26,99.26,72.19,75.58,70.32,0.0707,78.59,0.0883,99,25,10,2,27,0.4447,4.69,7.37,68,2.24,3.81,2.02,93,61,7,15,19,82,68.43,17.02,0.9667,5,64,27,0.8638,2023-05-12 00:23:00,27,13.43,20,9,5,0.6457,2023-03-29 17:00:00,7,10,0.4826,4,0.6041,0.05,3,10,9,0.3968,2023-04-01 22:46:00,83,0.9243,0.6726,99.34,2.28,0.5911,3.37,7,0.0463,0.1656,2023-10-04 18:09:00,6,2,0.6798,65,1,0.8428,1,1,0.8322,0.05,7,8,0.9706,0.1135,0.8572,0.7409,0.5811,0.3759,8,4
E2961,2023-05-03 10:19:00,2023-05-03 18:50:42.640420,7.64,False,True,53.12,0.1289,Remote,Absent,4.42,16,77,7.17,6.73,0.4553,3.12,0.2703,1.75,57,50.86,8,5.72,0.522,32,27,2023-01-03 11:28:00,41,2.31,82,93,76,60,104.03,0.49,0.64,6,57.53,14,0.6363,93,58,0.2794,9,67.29,18.5,4.4,17.52,17.26,29.6,0.6528,48.46,0.867,27,59,2,0,75,0.4827,1.8,5.18,41,4.93,2.43,0.61,97,39,9,31,88,57,61.3,62.56,0.9548,7,51,7,0.5549,2023-04-18 18:40:00,11,96.09,18,2,3,0.0127,2023-08-01 23:20:00,1,10,0.9325,10,0.627,20.65,0,6,9,0.6439,2023-06-01 10:11:00,91,0.3023,0.7143,91.47,2.29,0.7242,4.71,4,0.9029,0.4929,2023-09-29 18:29:00,5,7,0.726,36,8,0.0639,6,3,0.601,0.2883,9,2,0.1511,0.4394,0.8299,0.1373,0.7914,0.9823,8,6
E1131,2023-06-03 08:04:00,2023-06-03 16:19:12.406984,7.29,True,False,58.08,0.022,Remote,Present,2.61,75,43,7.09,4.43,0.1128,2.59,0.8817,3.42,21,40.94,68,6.67,0.4457,73,83,2023-05-19 12:16:00,15,37.2,80,52,23,76,47.73,4.25,6.75,5,52.3,20,0.1376,24,99,0.7161,72,44.94,83.88,88.56,15.65,58.24,28.57,0.6069,43.29,0.1709,11,67,9,4,13,0.6224,3.91,4.63,39,1.42,-1.97,7.79,41,64,0,35,19,88,64.12,53.97,0.2394,1,8,80,0.7416,2023-08-01 19:49:00,82,10.99,33,2,6,0.0978,2023-03-10 19:09:00,6,4,0.1009,3,0.1856,74.23,4,5,1,0.1701,2023-09-01 22:36:00,65,0.5082,0.9102,87.19,4.76,0.8589,6.63,9,0.9838,0.3905,2023-06-02 17:15:00,2,10,0.2563,27,10,0.5948,4,8,0.6403,0.9092,1,5,0.2257,0.7291,0.8433,0.0288,0.9832,0.4989,3,7
E4826,2023-01-27 09:32:00,2023-01-27 19:03:37.662082,9.15,False,False,22.88,0.9529,Remote,Absent,6.19,47,87,5.05,3.77,0.5571,6.29,0.4783,6.29,75,76.01,93,4.05,0.9355,40,36,2023-06-18 00:09:00,24,5.71,68,96,54,45,90.56,0.28,6.41,8,17.11,18,0.7885,69,24,0.478,97,21.45,44.35,83.57,65.61,1.0,11.84,0.4328,82.77,0.3912,49,32,5,5,73,0.9612,4.02,0.81,37,4.65,-1.6,1.05,74,92,4,66,69,30,79.6,71.34,0.312,2,50,88,0.1773,2023-08-07 20:40:00,2,20.91,33,5,6,0.2146,2023-02-28 01:48:00,10,2,0.049,7,0.4229,49.73,7,2,9,0.8329,2023-08-14 06:19:00,15,0.4326,0.0344,69.58,1.72,0.1631,1.15,4,0.322,0.4143,2023-09-16 16:20:00,0,6,0.6119,2,9,0.3976,10,9,0.3122,0.0643,6,1,0.5163,0.6046,0.1073,0.2337,0.622,0.3963,2,4
E1992,2023-02-05 10:43:00,2023-02-05 18:58:07.295112,7.33,False,True,55.32,0.8998,Client-Site,Absent,1.75,39,54,4.39,4.46,0.9673,0.93,0.9279,0.61,85,29.82,92,6.68,0.8511,96,45,2023-05-08 17:12:00,48,63.0,59,1,69,87,56.66,2.5,7.2,2,38.84,15,0.0198,60,4,0.5246,84,89.56,11.99,95.52,11.51,66.45,47.67,0.7272,47.36,0.9305,20,76,7,2,54,0.7034,4.24,3.56,50,6.83,4.28,4.85,61,95,6,22,4,29,78.39,34.95,0.7423,1,77,0,0.4194,2023-03-28 12:30:00,45,16.49,46,1,10,0.4295,2023-03-09 10:26:00,9,8,0.7677,3,0.7176,77.66,1,6,7,0.9762,2023-09-25 05:04:00,41,0.8948,0.7094,26.02,5.93,0.9014,7.1,10,0.5546,0.1756,2023-03-27 12:22:00,8,6,0.2251,98,9,0.0789,2,1,0.4935,0.071,0,9,0.4173,0.1724,0.4776,0.5852,0.9799,0.4394,10,6
