employee_id,punch_in_time,punch_out_time,total_logged_hours_day,late_arrival_flag,early_departure_flag,break_duration_minutes,biometric_match_score,punch_location,attendance_status,overtime_hours,late_start_count_per_week,early_exit_count_per_week,total_hours_per_week,variance_in_work_hours,absenteeism_rate,avg_daily_hours,punctuality_score,meeting_hours_per_week,meeting_counts_per_week,avg_meeting_duration_minutes,back_to_back_meetings_count,after_hours_meetings_count,meeting_accepted_ratio,meeting_organizer_count,meeting_attendee_count_avg,focus_time_hours_per_week,largest_meeting_attendees,recurring_meeting_percentage,messages_sent_per_day,messages_received_per_day,messages_sent_per_week,messages_received_per_week,avg_response_latency_min,communication_burstiness,after_hours_message_ratio,communication_balance,conversation_length_avg,channels_active_count,dm_vs_channel_ratio,emoji_reaction_count,mentions_received_count,message_edit_ratio,urgent_message_count,status_available_percentage,status_busy_percentage,status_away_percentage,status_dnd_percentage,avg_tasks_assigned_per_week,avg_tasks_completed_per_week,task_completion_rate,avg_task_age_days,overdue_task_ratio,overdue_task_count,in_progress_task_count,story_points_committed_per_week,story_points_completed_per_week,unique_projects_count,context_switching_score,logged_hours_per_week,logged_hours_per_day,worklog_entry_count_per_week,avg_worklog_session_duration,worklog_variance,billable_hours_percentage,github_commits_per_day,github_commits_per_week,github_commit_days_active,github_lines_added_per_week,github_lines_deleted_per_week,github_lines_changed_total,github_avg_commit_size,github_commit_message_length_avg,github_weekend_commit_ratio,github_prs_per_week,github_prs_merged_count,github_prs_open_count,github_pr_merge_rate,github_avg_pr_merge_time_hours,github_pr_comment_count_avg,github_pr_review_cycles_avg,github_pr_size_lines_avg,github_reviews_per_week,github_review_comments_given,github_review_approval_rate,github_review_response_time_hours,github_issues_created_per_week,github_issues_closed_per_week,github_issue_close_rate,github_repo_context_switching,github_activity_consistency,github_primary_repo_percentage,github_language_diversity,emails_sent_per_day,emails_received_per_day,email_response_rate,email_avg_response_time_hours,unread_email_count,emails_with_attachments_ratio,email_importance_high_ratio,email_thread_depth_avg,after_hours_email_ratio,calendar_fragmentation_score,deep_work_hours_per_week,collaboration_network_size,network_centrality_score,internal_external_comm_ratio,avg_Jira_ticket_resolution_time_days,jira_tickets_created_per_week,jira_tickets_closed_per_week,jira_ticket_reopen_rate,jira_bug_count_per_week,productivity_index,collaboration_score,focus_efficiency,multitasking_load,burnout_risk_score,work_life_balance_score,stress_indicator,workload_intensity,consistency_score,morning_activity_ratio,afternoon_activity_ratio,evening_activity_ratio,night_activity_ratio,weekend_work_ratio,Wellbeing Score,Overall Effciency score
E5365,2023-01-16 10:22:00,2023-01-16 19:30:14.190759,8.34,True,False,47.81,0.6032,Office-B,Present,4.77,60,3,7.04,5.11,0.8211,2.1,0.2514,3.23,81,37.16,4,4.19,0.3316,81,32,2023-02-26 07:27:00,33,78.93,18,77,69,21,58.91,4.77,2.03,8,88.7,12,0.5299,96,51,0.0409,93,18.84,11.79,68.13,41.9,76.27,34.71,0.2501,45.52,0.9647,40,15,7,7,79,0.9127,3.89,7.92,67,6.26,4.16,1.92,84,19,8,47,46,52,61.38,92.3,0.2419,0,53,47,0.5975,2023-10-16 14:07:00,35,73.58,66,5,9,0.8352,2023-07-29 19:08:00,4,9,0.0016,9,0.3161,48.51,5,6,9,0.266,2023-12-30 13:29:00,41,0.6374,0.2443,35.15,3.03,0.4503,6.68,10,0.1573,0.3499,2023-09-22 20:47:00,2,3,0.3031,44,2,0.5923,8,1,0.3954,0.3624,1,2,0.3416,0.6283,0.391,0.7617,0.5806,0.2204,0,2
E5597,2023-02-08 08:13:00,2023-02-08 17:24:10.560709,8.85,True,False,20.23,0.7288,Office-B,On-Leave,2.27,62,65,4.28,1.25,0.3549,6.87,0.8306,5.33,19,53.02,31,3.62,0.2924,73,6,2023-08-24 11:08:00,10,52.48,76,95,22,58,35.5,2.25,3.89,9,88.66,47,0.7859,55,50,0.5507,34,93.82,15.57,97.67,35.98,14.76,51.3,0.6532,52.23,0.7551,3,30,8,3,1,0.0224,0.87,2.46,65,7.32,0.88,2.49,21,46,0,79,31,73,93.7,22.63,0.4563,2,89,30,0.8087,2023-06-28 02:44:00,58,89.07,6,7,3,0.1073,2023-05-05 06:10:00,8,8,0.036,4,0.3007,21.41,6,8,0,0.2191,2023-01-06 02:30:00,7,0.075,0.3517,98.17,5.76,0.9526,6.42,6,0.9674,0.4063,2023-12-27 14:27:00,7,4,0.5301,39,0,0.0555,1,0,0.662,0.8016,5,6,0.9448,0.3751,0.0713,0.933,0.7074,0.2972,3,9
E1796,2023-11-06 10:14:00,2023-11-06 18:05:24.474828,7.21,True,False,38.59,0.5534,Client-Site,Absent,3.45,29,43,7.08,6.43,0.1983,7.25,0.2184,3.68,66,87.0,77,3.59,0.1579,51,88,2023-09-30 11:40:00,27,68.92,38,72,45,11,57.58,0.85,7.83,8,92.86,67,0.3572,63,93,0.5242,2,43.69,50.89,24.44,23.15,47.36,7.26,0.0182,19.87,0.6798,3,89,3,5,54,0.9597,3.42,3.8,25,1.18,-1.4,4.06,99,96,7,68,71,89,82.12,25.57,0.0818,3,7,62,0.0107,2023-09-07 06:29:00,63,75.6,82,4,0,0.5361,2023-01-03 05:25:00,7,8,0.8707,7,0.8946,31.9,2,8,7,0.7479,2023-04-14 02:56:00,22,0.9826,0.6538,85.09,6.3,0.4345,6.21,1,0.5818,0.7339,2023-04-09 08:12:00,0,8,0.1161,84,3,0.4586,0,2,0.446,0.1458,9,5,0.6938,0.1787,0.1547,0.047,0.8238,0.1937,8,9
E1540,2023-06-23 09:55:00,2023-06-23 18:14:33.502572,7.56,True,True,45.77,0.3113,Office-B,Absent,6.75,64,31,5.23,7.93,0.0543,6.13,0.4945,2.17,58,15.75,16,0.85,0.5323,2,70,2023-08-08 07:15:00,35,38.79,93,92,60,83,111.2,0.95,5.21,0,13.37,32,0.764,61,14,0.0542,45,93.45,66.65,64.5,23.81,51.4,88.82,0.3808,29.56,0.2044,56,27,4,4,92,0.3604,4.31,2.81,87,3.82,-0.03,3.02,91,47,4,90,80,44,45.14,55.4,0.6227,1,59,85,0.2114,2023-06-16 03:37:00,58,5.93,90,6,3,0.6022,2023-06-09 06:37:00,4,7,0.5191,4,0.656,9.83,7,10,8,0.9199,2023-04-07 01:08:00,95,0.4824,0.9476,42.85,3.13,0.3922,2.93,2,0.8289,0.1783,2023-01-10 17:39:00,0,4,0.2497,29,6,0.8476,6,4,0.7774,0.8388,5,7,0.9981,0.8422,0.5136,0.5906,0.8194,0.9927,8,9
E3981,2023-03-13 08:29:00,2023-03-13 17:45:25.134907,8.46,False,True,48.61,0.0805,Office-A,On-Leave,3.06,28,26,6.25,5.65,0.8305,0.67,0.1822,2.27,43,31.73,44,4.72,0.9637,44,17,2023-04-22 00:18:00,38,17.93,33,83,19,3,100.55,1.98,5.36,9,94.84,90,0.079,16,96,0.972,87,55.19,43.32,65.74,34.52,96.01,18.54,0.7611,67.94,0.6779,14,58,0,8,15,0.4172,3.89,1.62,14,6.19,-0.17,2.75,13,3,8,0,14,61,32.36,15.48,0.4557,1,86,76,0.7071,2023-12-13 01:48:00,13,76.09,30,7,8,0.2421,2023-09-07 13:26:00,10,6,0.2126,6,0.8984,64.18,4,5,10,0.3993,2023-04-05 17:06:00,62,0.2108,0.2366,28.25,5.04,0.0144,6.93,7,0.7379,0.3486,2023-03-24 16:16:00,3,4,0.9102,52,7,0.9014,10,8,0.3121,0.5684,10,2,0.3669,0.6269,0.2409,0.9198,0.9945,0.7771,6,7
E2264,2023-08-30 09:46:00,2023-08-30 18:44:14.396274,8.32,False,False,39.05,0.479,Office-B,Absent,1.83,70,99,1.35,0.65,0.6011,1.7,0.1968,4.69,81,62.35,43,6.06,0.6359,17,68,2023-03-25 18:55:00,43,11.1,40,20,8,29,26.85,0.65,3.28,10,58.95,4,0.9304,86,60,0.3188,62,55.15,61.03,97.37,32.91,82.58,73.82,0.0383,78.24,0.8366,58,87,6,1,42,0.5916,6.98,3.16,91,3.77,-4.2,4.5,50,42,9,46,78,43,68.63,59.54,0.8895,10,5,6,0.0576,2023-09-01 07:07:00,70,8.94,73,6,1,0.3439,2023-07-16 00:12:00,1,5,0.5352,5,0.8747,13.87,3,7,2,0.8574,2023-09-30 05:00:00,63,0.8561,0.0328,42.26,1.11,0.4995,4.14,0,0.9502,0.6756,2023-12-13 10:18:00,2,5,0.6,86,5,0.5642,4,4,0.5669,0.4407,4,1,0.5747,0.5645,0.013,0.3033,0.309,0.7558,7,9
E2761,2023-10-15 09:24:00,2023-10-15 18:19:38.804561,8.11,False,True,49.12,0.5494,Office-A,On-Leave,6.97,98,71,7.18,3.41,0.0396,3.84,0.6799,2.35,56,45.28,61,6.17,0.4105,91,24,2023-03-21 19:56:00,27,77.75,38,78,99,16,5.91,0.55,4.82,2,15.13,90,0.3878,12,82,0.3726,59,51.6,30.23,88.07,91.15,59.14,25.69,0.282,98.13,0.9419,9,3,4,5,81,0.4386,1.75,7.09,98,1.66,-2.64,7.29,86,3,4,61,54,88,15.11,17.34,0.0251,0,68,8,0.2292,2023-12-06 01:06:00,37,61.35,58,7,0,0.8104,2023-05-30 14:49:00,4,4,0.8897,10,0.2276,28.38,3,9,0,0.3615,2023-03-18 11:48:00,66,0.8944,0.1072,94.05,3.37,0.889,4.87,1,0.4575,0.3045,2023-12-23 00:13:00,3,4,0.8607,74,4,0.4464,9,3,0.5958,0.3294,4,5,0.7057,0.8283,0.6535,0.6037,0.4667,0.7779,4,2
E3669,2023-09-28 09:45:00,2023-09-28 17:35:50.921723,7.56,True,True,17.11,0.0183,Remote,On-Leave,0.87,54,86,0.95,3.15,0.7095,6.01,0.0635,2.23,41,79.28,69,0.81,0.3948,77,58,2023-05-11 02:57:00,28,85.03,43,71,75,62,101.2,0.37,6.42,9,63.67,94,0.2421,68,78,0.195,20,40.04,18.25,68.44,43.5,25.0,75.81,0.3909,93.14,0.0703,72,63,5,9,42,0.2678,6.02,0.77,50,6.83,0.82,7.5,63,76,3,44,46,30,57.03,57.21,0.0304,10,7,40,0.211,2023-01-23 02:21:00,42,29.39,23,9,0,0.1074,2023-06-28 16:00:00,8,8,0.4682,3,0.2385,2.36,8,5,0,0.8125,2023-02-03 01:35:00,46,0.9743,0.6418,32.07,7.36,0.0632,7.36,1,0.1262,0.6812,2023-01-28 11:19:00,5,8,0.3668,74,0,0.4793,7,3,0.4918,0.6184,5,6,0.7773,0.724,0.4571,0.5141,0.9884,0.3939,4,8
E4298,2023-02-16 09:38:00,2023-02-16 19:47:11.869756,9.41,False,False,44.66,0.1408,Remote,Absent,6.69,16,56,3.3,4.8,0.0129,5.62,0.6377,0.62,7,75.81,98,2.44,0.0023,100,76,2023-09-15 03:57:00,24,44.95,83,56,19,75,37.54,2.46,2.18,1,93.12,41,0.2878,37,29,0.127,25,60.29,25.81,42.41,52.63,35.62,18.7,0.9639,64.74,0.2963,94,9,0,2,66,0.582,7.49,0.61,68,3.11,1.05,7.4,97,73,9,26,47,94,32.47,71.77,0.4198,1,93,56,0.5134,2023-07-21 12:37:00,36,53.81,100,0,2,0.4069,2023-07-31 17:40:00,0,9,0.0014,1,0.4415,25.65,4,5,2,0.9225,2023-09-13 14:13:00,40,0.5348,0.2429,44.15,4.23,0.2553,5.49,1,0.5455,0.2775,2023-04-05 08:36:00,1,6,0.7549,83,9,0.5779,5,0,0.2661,0.817,0,2,0.0401,0.7194,0.9995,0.0532,0.319,0.4295,3,5
E4237,2023-08-06 09:26:00,2023-08-06 18:11:59.221474,8.17,True,True,35.64,0.176,Office-B,On-Leave,1.45,77,77,1.22,7.48,0.255,1.98,0.4756,6.97,78,83.59,23,1.26,0.8459,74,24,2023-09-13 05:55:00,24,62.48,27,9,56,54,47.83,3.89,6.33,9,69.81,44,0.7846,64,0,0.355,47,48.4,99.72,59.5,67.49,35.5,34.34,0.214,82.26,0.1061,60,39,5,9,15,0.4317,5.2,6.43,42,5.75,-2.37,6.87,56,1,2,1,18,78,41.39,87.15,0.5562,8,80,60,0.2633,2023-10-20 01:24:00,24,44.92,24,10,4,0.0171,2023-12-29 18:32:00,6,8,0.0441,2,0.7881,96.61,5,2,3,0.1949,2023-03-29 11:23:00,31,0.7362,0.8907,92.27,6.78,0.4627,2.18,4,0.8824,0.637,2023-10-24 09:33:00,7,8,0.6106,97,0,0.2136,5,8,0.1536,0.0178,3,8,0.5406,0.4502,0.4949,0.7112,0.606,0.7472,1,3
E2507,2023-12-04 09:17:00,2023-12-04 17:50:00.296100,8.13,True,False,25.27,0.6693,Remote,On-Leave,2.8,60,66,1.39,2.79,0.7322,1.0,0.3229,5.36,38,29.82,52,5.43,0.8784,76,69,2023-10-31 10:47:00,12,56.89,66,35,40,85,27.88,4.27,1.42,8,21.51,6,0.0881,3,8,0.5658,93,78.28,96.73,10.1,45.44,44.97,52.13,0.3135,75.36,0.8894,44,48,3,8,82,0.3701,3.82,3.66,46,1.11,-3.83,4.39,45,89,6,95,53,7,55.11,77.84,0.8967,8,96,29,0.918,2023-10-17 15:04:00,16,35.81,49,2,5,0.5389,2023-07-01 23:49:00,3,0,0.8118,4,0.6327,76.39,4,4,7,0.0027,2023-03-16 22:16:00,62,0.6857,0.5746,28.94,7.61,0.61,2.56,10,0.6773,0.8747,2023-01-20 23:40:00,3,8,0.7486,34,10,0.4913,0,7,0.0025,0.0524,0,7,0.3161,0.1282,0.9695,0.8689,0.5685,0.4869,5,0
E5177,2023-03-06 10:34:00,2023-03-06 20:11:20.079232,9.14,False,False,28.67,0.813,Office-A,Absent,7.78,91,64,2.93,7.05,0.9861,7.86,0.5513,0.73,3,49.47,92,6.63,0.7535,68,87,2023-01-24 22:52:00,16,72.29,1,95,31,27,90.43,2.64,6.45,1,79.72,58,0.6115,42,94,0.9976,32,69.8,32.6,91.08,39.23,86.76,93.75,0.0466,12.83,0.4214,85,57,6,5,73,0.5217,3.01,3.46,95,5.25,-0.54,2.09,50,75,3,51,74,37,58.81,83.79,0.2679,1,99,16,0.8208,2023-09-18 19:33:00,27,73.04,89,4,3,0.4106,2023-08-29 04:18:00,2,6,0.3082,7,0.5386,96.53,9,6,3,0.4788,2023-11-03 14:27:00,56,0.7109,0.4323,83.62,7.76,0.1138,4.5,2,0.0435,0.9125,2023-04-22 15:04:00,2,4,0.9833,87,6,0.1291,10,9,0.2707,0.5665,2,10,0.4883,0.9118,0.2631,0.6653,0.5874,0.0792,6,7
E3661,2023-02-07 10:07:00,2023-02-07 19:18:17.223623,8.86,False,False,19.86,0.9396,Client-Site,Present,2.79,62,23,5.92,5.03,0.6525,7.71,0.791,3.48,33,15.14,22,1.66,0.2655,97,52,2023-03-10 00:40:00,20,49.19,83,17,16,34,114.27,1.99,2.18,7,88.51,11,0.4635,43,66,0.7435,52,77.87,87.51,60.07,19.27,72.23,28.87,0.1808,69.1,0.3246,14,6,4,5,28,0.5282,6.47,7.89,91,2.9,3.55,7.33,100,88,1,58,55,29,69.33,11.16,0.1372,10,14,23,0.1875,2023-04-04 23:13:00,66,36.17,44,7,1,0.5588,2023-09-20 18:35:00,1,5,0.7203,10,0.4368,42.51,7,7,6,0.4483,2023-09-30 19:40:00,36,0.2851,0.6753,52.34,7.43,0.336,0.69,5,0.0361,0.7547,2023-03-27 13:07:00,7,9,0.7859,59,10,0.5373,9,7,0.4989,0.448,5,4,0.4011,0.016,0.7764,0.7605,0.7403,0.7174,7,3
E4041,2023-09-22 08:13:00,2023-09-22 18:10:35.896835,9.05,False,False,54.71,0.1236,Office-B,Absent,3.11,15,97,4.61,7.62,0.8415,6.84,0.2674,7.68,78,89.26,100,4.13,0.4924,11,35,2023-02-23 10:52:00,11,10.0,15,4,43,8,24.0,4.91,7.64,3,32.43,99,0.2264,8,92,0.6419,69,19.42,64.45,23.32,52.29,36.29,0.25,0.2135,75.24,0.4329,65,39,6,3,36,0.3599,7.85,6.33,78,4.58,-3.11,2.17,17,71,9,75,66,61,51.7,87.57,0.3555,0,46,66,0.8254,2023-12-03 22:48:00,10,63.88,58,6,10,0.8741,2023-02-06 17:20:00,0,2,0.3675,0,0.6226,95.5,6,9,4,0.79,2023-12-03 20:57:00,67,0.5539,0.6439,55.41,3.24,0.2439,4.89,1,0.488,0.102,2023-08-05 10:12:00,5,10,0.3176,89,10,0.5343,6,7,0.109,0.5293,10,6,0.0931,0.9929,0.9661,0.0433,0.3848,0.7551,2,6
E3732,2023-06-13 09:57:00,2023-06-13 17:57:07.917483,7.46,True,False,32.32,0.5676,Office-A,Absent,2.63,57,37,3.76,6.31,0.1814,2.37,0.3794,6.93,39,24.39,30,5.13,0.894,21,70,2023-09-15 22:47:00,32,69.46,99,45,89,79,31.44,1.08,5.81,8,64.6,47,0.6159,86,19,0.0446,93,60.26,56.1,84.03,80.11,27.35,1.19,0.6959,50.58,0.8481,61,66,1,7,21,0.2373,1.62,5.49,48,0.9,4.27,7.59,76,71,2,85,62,55,91.4,8.44,0.1513,4,80,83,0.9398,2023-09-30 10:17:00,25,8.39,9,1,9,0.9583,2023-11-21 13:20:00,8,9,0.6986,3,0.772,61.54,7,9,4,0.227,2023-08-08 14:27:00,51,0.491,0.6715,1.77,6.76,0.3714,2.07,4,0.0174,0.0217,2023-08-08 22:50:00,8,10,0.3661,63,9,0.8768,6,2,0.0217,0.6815,4,3,0.2778,0.0138,0.05,0.8287,0.606,0.9911,8,3
E5488,2023-08-16 08:15:00,2023-08-16 17:17:54.185247,8.13,False,False,55.08,0.2579,Remote,On-Leave,6.61,36,27,1.57,3.48,0.312,4.71,0.5557,6.72,90,50.86,83,4.79,0.7219,56,30,2023-06-06 04:08:00,19,91.78,34,47,88,8,78.48,4.48,2.72,2,46.42,95,0.8268,34,88,0.5,67,49.35,60.73,31.01,19.2,96.82,27.59,0.6089,94.39,0.6674,52,97,0,6,86,0.8826,0.82,1.27,82,7.55,-3.41,1.11,5,34,0,22,17,83,41.73,83.39,0.5416,5,92,94,0.7824,2023-01-03 08:55:00,51,18.39,58,10,7,0.463,2023-01-13 18:19:00,9,4,0.5032,9,0.2691,59.32,1,10,5,0.2358,2023-05-14 16:02:00,8,0.1804,0.3112,22.9,0.62,0.3995,3.97,9,0.6072,0.1768,2023-04-29 06:26:00,6,2,0.724,86,8,0.7785,5,4,0.9783,0.2506,4,7,0.9586,0.1335,0.5262,0.121,0.7353,0.9262,5,5
E3681,2023-10-02 09:54:00,2023-10-02 17:42:01.941795,7.27,True,False,32.08,0.7474,Office-A,Present,7.3,26,53,2.15,5.6,0.9649,2.23,0.6467,3.15,20,76.48,11,2.9,0.3345,100,28,2023-03-04 01:50:00,19,82.52,40,60,58,27,101.62,4.0,6.04,0,54.45,13,0.2386,38,80,0.6171,33,98.29,65.04,37.45,53.06,89.66,66.68,0.9823,93.0,0.3011,51,76,4,3,21,0.6915,7.51,4.98,30,1.86,-2.36,2.62,89,41,1,39,91,91,37.15,9.72,0.6452,7,7,39,0.1511,2023-10-17 03:22:00,83,33.23,21,2,7,0.9094,2023-05-18 15:30:00,5,10,0.7791,2,0.3551,11.77,1,1,1,0.5791,2023-09-18 13:10:00,47,0.4624,0.9268,30.89,5.36,0.5399,1.82,1,0.6204,0.2367,2023-03-19 18:34:00,0,3,0.0234,91,5,0.1159,0,9,0.366,0.8084,1,5,0.711,0.3952,0.4419,0.4751,0.5438,0.1285,8,1
E3021,2023-04-10 09:20:00,2023-04-10 17:33:16.625564,7.61,False,True,36.58,0.6582,Remote,Present,6.67,6,56,3.11,7.8,0.2022,5.09,0.1299,5.29,53,62.53,85,2.62,0.0911,15,6,2023-03-19 04:22:00,7,84.63,87,99,13,75,100.28,1.34,7.21,5,85.48,33,0.0054,80,57,0.317,56,75.33,31.51,14.02,57.1,45.62,98.01,0.3475,94.21,0.8366,32,44,9,1,11,0.5212,2.08,0.73,63,2.33,3.73,7.59,31,58,10,64,21,50,62.05,80.44,0.0745,3,85,81,0.1456,2023-05-23 05:29:00,24,18.4,54,6,9,0.8287,2023-02-10 07:47:00,5,6,0.0773,4,0.5221,2.5,3,9,8,0.6206,2023-05-08 23:38:00,63,0.2168,0.4264,59.81,7.49,0.4201,2.21,9,0.3989,0.4036,2023-02-01 11:18:00,1,4,0.5838,26,5,0.0557,1,10,0.1218,0.5946,10,5,0.0097,0.0787,0.9265,0.5136,0.1694,0.9697,1,7
E4825,2023-03-29 10:07:00,2023-03-29 19:05:21.716840,8.18,True,False,47.34,0.7429,Remote,On-Leave,6.0,56,63,4.75,3.37,0.2438,3.47,0.2232,0.74,38,59.29,100,3.42,0.6623,90,31,2023-05-17 18:08:00,27,59.06,21,18,48,86,52.71,3.8,7.83,3,52.2,29,0.616,99,52,0.1316,89,57.03,80.04,20.44,36.61,75.99,49.76,0.3433,78.91,0.5167,31,50,6,3,76,0.5647,1.07,1.18,92,5.74,-2.75,0.56,30,96,7,36,8,98,39.14,64.9,0.1249,2,4,91,0.5433,2023-05-27 00:52:00,12,82.4,70,1,3,0.099,2023-12-22 19:03:00,9,3,0.3195,4,0.0161,75.57,10,10,3,0.523,2023-03-17 19:01:00,38,0.4793,0.3971,74.96,7.28,0.7113,7.99,4,0.746,0.9726,2023-07-19 06:31:00,9,8,0.2125,64,3,0.3418,8,5,0.8265,0.6484,5,3,0.4863,0.1245,0.4016,0.6885,0.0399,0.3808,2,3
E4247,2023-06-28 08:14:00,2023-06-28 17:06:02.521846,8.3,False,False,33.9,0.8104,Office-A,Absent,1.42,66,86,1.15,4.9,0.3469,4.59,0.2065,6.6,7,74.31,56,6.32,0.2104,81,19,2023-08-21 01:32:00,19,20.79,75,77,17,25,46.55,3.13,5.38,9,62.26,7,0.7558,58,86,0.485,34,93.68,44.05,84.19,46.52,74.54,20.32,0.8213,11.42,0.5366,5,100,4,6,4,0.5325,0.71,3.6,41,7.56,1.55,6.86,0,43,3,14,72,24,35.25,85.98,0.7774,4,92,8,0.8016,2023-04-10 11:34:00,71,53.59,74,2,9,0.0566,2023-05-29 12:56:00,4,6,0.5508,8,0.9425,9.17,7,3,8,0.5892,2023-07-09 10:38:00,81,0.0091,0.6224,23.34,0.7,0.7839,7.07,5,0.8838,0.591,2023-03-08 00:34:00,0,5,0.5534,44,5,0.9446,2,8,0.9243,0.1904,0,5,0.6145,0.7137,0.6061,0.9839,0.4902,0.7817,3,9
E4768,2023-04-30 08:27:00,2023-04-30 16:40:44.098115,7.33,True,True,53.67,0.1231,Office-A,Present,3.09,6,77,5.74,2.26,0.962,2.64,0.9011,7.81,53,18.37,5,5.19,0.2896,87,7,2023-03-07 21:27:00,40,50.9,15,54,51,91,8.17,2.48,7.57,5,47.12,22,0.904,97,26,0.179,26,91.13,37.64,72.16,25.74,46.28,78.31,0.7793,60.45,0.7651,14,17,5,3,85,0.7437,3.19,1.07,98,2.01,-1.52,5.29,65,88,0,37,14,19,0.7,31.53,0.602,10,3,32,0.5993,2023-07-05 03:45:00,86,11.94,92,4,8,0.437,2023-03-22 01:58:00,6,7,0.5118,9,0.8567,13.8,10,0,0,0.3968,2023-05-30 11:12:00,82,0.9319,0.1342,93.3,1.72,0.4958,1.31,10,0.4103,0.9059,2023-06-23 00:27:00,1,3,0.4197,74,0,0.2763,4,0,0.8426,0.7031,4,0,0.0639,0.5457,0.7754,0.8423,0.9466,0.8061,7,4
E2912,2023-06-27 08:12:00,2023-06-27 16:24:19.286127,7.3,False,True,54.08,0.0321,Office-B,On-Leave,2.59,8,15,4.91,5.61,0.405,2.91,0.9195,2.38,62,40.81,1,1.69,0.1999,41,15,2023-06-10 05:04:00,38,38.63,50,47,62,16,31.51,2.47,1.05,6,16.33,24,0.1101,82,97,0.7269,27,24.12,88.62,84.0,83.44,85.96,8.38,0.9013,98.01,0.9147,48,4,9,10,83,0.1408,1.43,4.99,36,2.9,1.27,7.95,53,76,3,60,100,79,41.18,74.07,0.611,8,81,75,0.9195,2023-02-22 08:28:00,23,32.62,72,4,3,0.7617,2023-01-17 23:45:00,2,0,0.5437,7,0.5862,63.86,4,0,8,0.0032,2023-06-25 16:40:00,3,0.6202,0.9215,79.48,5.52,0.364,3.4,8,0.7626,0.1484,2023-05-02 12:35:00,6,5,0.7722,65,4,0.2801,1,0,0.0122,0.8028,3,5,0.8204,0.1914,0.2974,0.7999,0.544,0.061,6,3
E2441,2023-04-29 08:41:00,2023-04-29 18:55:03.375402,9.27,False,True,57.6,0.6172,Office-A,On-Leave,2.1,79,34,4.94,5.12,0.1703,6.44,0.8401,4.82,87,64.97,90,5.68,0.6693,64,26,2023-03-31 09:37:00,22,57.98,68,88,11,66,59.04,3.04,4.61,5,17.7,59,0.2022,62,41,0.4008,93,48.62,94.92,49.76,34.01,26.8,62.76,0.8636,89.76,0.3144,14,66,10,8,32,0.2423,7.6,2.02,79,1.97,-3.34,4.89,33,4,9,25,74,66,21.46,43.5,0.4838,3,47,8,0.0436,2023-02-17 16:22:00,8,7.52,94,6,1,0.6465,2023-10-11 21:34:00,10,8,0.0706,3,0.4536,98.98,6,0,9,0.4331,2023-11-11 04:29:00,47,0.7105,0.9349,94.86,7.08,0.6811,5.58,1,0.006,0.9447,2023-02-22 10:28:00,7,5,0.2838,10,9,0.6232,2,10,0.9972,0.7359,3,4,0.8629,0.2553,0.4032,0.6896,0.5982,0.8876,10,9
E2353,2023-07-31 10:19:00,2023-07-31 18:54:13.596781,7.72,False,False,51.75,0.4384,Client-Site,Absent,7.73,58,22,0.97,2.1,0.3207,0.79,0.9777,3.76,46,52.26,5,5.43,0.9892,52,18,2023-06-13 01:47:00,10,60.65,70,49,12,96,33.17,2.54,7.6,2,24.17,55,0.04,34,45,0.9687,33,81.19,24.55,65.34,83.61,82.32,21.53,0.3398,6.25,0.1554,48,36,6,2,52,0.381,3.58,2.46,90,1.87,2.03,2.97,60,31,3,94,79,31,18.19,76.65,0.7336,3,6,100,0.3174,2023-01-29 23:32:00,58,39.62,96,9,5,0.2596,2023-02-26 19:12:00,2,1,0.1218,8,0.3876,55.64,1,1,0,0.9435,2023-10-20 19:33:00,86,0.8228,0.4154,17.61,2.93,0.0917,7.76,1,0.625,0.4715,2023-02-20 12:27:00,5,7,0.7959,37,0,0.6871,2,9,0.3921,0.1273,10,6,0.6911,0.6108,0.4773,0.4507,0.7538,0.0553,0,5
E5211,2023-10-09 10:25:00,2023-10-09 19:17:29.143083,8.08,True,False,47.54,0.6118,Client-Site,Present,4.09,56,10,5.17,3.81,0.973,6.55,0.069,0.66,55,44.54,64,7.12,0.6187,37,87,2023-10-23 14:59:00,36,43.47,90,65,50,97,28.11,1.07,4.2,9,81.17,46,0.2882,84,95,0.1423,98,49.11,85.69,54.19,45.19,84.94,27.06,0.8482,2.93,0.7666,77,18,5,6,13,0.4983,2.41,5.74,29,2.92,-1.09,4.38,95,46,6,81,19,52,29.71,69.3,0.4255,5,25,43,0.5274,2023-10-22 00:07:00,67,72.68,3,6,5,0.847,2023-05-08 09:19:00,3,4,0.171,2,0.4573,1.25,10,1,4,0.0976,2023-10-25 15:08:00,68,0.5345,0.1186,10.23,5.47,0.995,2.97,5,0.7153,0.1019,2023-07-08 06:54:00,3,0,0.8325,92,6,0.2791,9,5,0.5686,0.9887,0,10,0.8248,0.2471,0.0164,0.8051,0.4696,0.8917,3,4
